prob,cell_id
0.12,1275297
0.12,1278911
0.12,1278912
0.12,1278913
0.12,1278914
0.12,1282529
0.12,1282530
0.12,1282531
0.12,1282532
0.12,1286146
0.12,1286148
0.12,1286149
0.19,1271681
0.19,1271682
0.19,1271683
0.19,1271684
0.19,1275298
0.19,1275299
0.19,1275300
0.19,1282533
0.19,1286150
0.04,1272490
0.04,1272491
0.04,1272492
0.04,1272493
0.04,1276108
0.04,1276109
0.04,1276110
0.04,1276111
0.04,1279726
0.04,1279727
0.04,1279728
0.04,1279729
0.04,1283345
0.04,1283346
0.04,1283347
0.04,1283348
0.04,1286963
0.04,1286964
0.04,1286965
0.04,1286966
0.04,1290581
0.04,1290582
0.04,1290583
0.04,1290584
0.01,1292713
0.01,1292714
0.01,1292715
0.01,1292716
0.01,1296330
0.01,1296331
0.01,1296332
0.01,1296333
0.01,1299946
0.01,1299947
0.01,1299948
0.01,1299949
0.01,1303563
0.01,1303564
0.01,1303565
0.01,1303566
0.01,1307179
0.01,1307180
0.01,1307181
0.01,1307182
0.05,1292717
0.05,1292718
0.05,1292719
0.05,1292720
0.05,1296334
0.05,1296335
0.05,1296336
0.05,1296337
0.05,1299950
0.05,1299951
0.05,1299952
0.05,1299953
0.05,1303567
0.05,1303568
0.05,1303569
0.05,1303570
0.05,1307183
0.05,1307184
0.05,1307185
0.05,1307186
0.03,1292721
0.03,1292722
0.03,1292723
0.03,1292724
0.03,1296338
0.03,1296339
0.03,1296340
0.03,1296341
0.03,1299954
0.03,1299955
0.03,1299956
0.03,1299957
0.03,1303571
0.03,1303572
0.03,1303573
0.03,1303574
0.03,1307187
0.03,1307188
0.03,1307189
0.03,1307190
0.66,1293039
0.66,1293040
0.66,1293041
0.66,1293042
0.66,1296656
0.66,1296657
0.66,1296658
0.66,1296659
0.66,1300273
0.66,1300274
0.66,1300275
0.66,1300276
0.66,1303890
0.66,1303891
0.66,1303892
0.66,1303893
0.66,1307507
0.66,1307508
0.66,1307509
0.66,1307510
0.67,1293043
0.67,1293044
0.67,1293045
0.67,1293046
0.67,1296660
0.67,1296661
0.67,1296662
0.67,1296663
0.67,1300277
0.67,1300278
0.67,1300279
0.67,1300280
0.67,1303894
0.67,1303895
0.67,1303896
0.67,1303897
0.67,1307511
0.67,1307512
0.67,1307513
0.67,1307514
0.69,1293047
0.69,1293048
0.69,1293049
0.69,1293050
0.69,1296664
0.69,1296665
0.69,1296666
0.69,1296667
0.69,1300281
0.69,1300282
0.69,1300283
0.69,1300284
0.69,1303898
0.69,1303899
0.69,1303900
0.69,1303901
0.69,1307515
0.69,1307516
0.69,1307517
0.69,1307518
0.69,1293051
0.69,1293052
0.69,1293053
0.69,1293054
0.69,1296668
0.69,1296669
0.69,1296670
0.69,1296671
0.69,1300285
0.69,1300286
0.69,1300287
0.69,1300288
0.69,1303902
0.69,1303903
0.69,1303904
0.69,1303905
0.69,1307519
0.69,1307520
0.69,1307521
0.69,1307522
0.68,1293055
0.68,1293056
0.68,1293057
0.68,1293058
0.68,1296672
0.68,1296673
0.68,1296674
0.68,1296675
0.68,1300289
0.68,1300290
0.68,1300291
0.68,1300292
0.68,1303906
0.68,1303907
0.68,1303908
0.68,1303909
0.68,1307523
0.68,1307524
0.68,1307525
0.68,1307526
0.64,1293059
0.64,1293060
0.64,1293061
0.64,1293062
0.64,1296676
0.64,1296677
0.64,1296678
0.64,1296679
0.64,1300293
0.64,1300294
0.64,1300295
0.64,1300296
0.64,1303910
0.64,1303911
0.64,1303912
0.64,1303913
0.64,1307527
0.64,1307528
0.64,1307529
0.64,1307530
0.38,1293063
0.38,1293064
0.38,1293065
0.38,1293066
0.38,1296680
0.38,1296681
0.38,1296682
0.38,1296683
0.38,1300297
0.38,1300298
0.38,1300299
0.38,1300300
0.38,1303914
0.38,1303915
0.38,1303916
0.38,1303917
0.38,1307531
0.38,1307532
0.38,1307533
0.38,1307534
0.31,1296684
0.31,1296685
0.31,1296686
0.31,1300301
0.31,1300302
0.31,1300303
0.31,1303918
0.31,1303919
0.31,1303920
0.31,1307535
0.31,1307536
0.31,1307537
0.31,1307538
0.16,1307789
0.11,1293323
0.11,1293324
0.11,1296939
0.11,1296940
0.11,1296941
0.11,1300556
0.11,1300557
0.11,1300558
0.11,1300559
0.11,1304173
0.11,1304174
0.11,1304175
0.11,1304176
0.11,1307790
0.11,1307791
0.11,1307792
0.11,1307793
0.11,1293325
0.11,1293326
0.11,1293327
0.11,1293328
0.11,1296942
0.11,1296943
0.11,1296944
0.11,1296945
0.11,1300560
0.11,1300561
0.11,1300562
0.11,1300563
0.11,1304177
0.11,1304178
0.11,1304179
0.11,1304180
0.11,1307794
0.11,1307795
0.11,1307796
0.11,1307797
0.08,1293329
0.08,1293330
0.08,1293331
0.08,1293332
0.08,1296946
0.08,1296947
0.08,1296948
0.08,1296949
0.08,1300564
0.08,1300565
0.08,1300566
0.08,1300567
0.08,1304181
0.08,1304182
0.08,1304183
0.08,1304184
0.08,1307798
0.08,1307799
0.08,1307800
0.08,1307801
0.06,1293333
0.06,1293334
0.06,1293335
0.06,1296950
0.06,1300568
0.06,1304185
0.06,1304186
0.06,1304187
0.06,1307802
0.06,1307803
0.06,1307804
0.06,1307805
0.04,1304190
0.04,1304191
0.04,1304192
0.04,1307806
0.04,1307807
0.04,1307808
0.04,1307809
0.04,1300577
0.04,1304193
0.04,1304194
0.04,1304195
0.04,1307810
0.04,1307811
0.04,1307812
0.04,1307813
0.07,1304197
0.07,1307814
0.07,1307815
0.05,1300590
0.05,1304207
0.05,1304208
0.05,1307824
0.05,1307825
0.07,1293358
0.07,1293360
0.07,1296975
0.07,1296976
0.07,1296977
0.07,1300591
0.07,1300592
0.07,1300593
0.07,1300594
0.07,1304209
0.07,1304210
0.07,1304211
0.07,1304212
0.07,1307826
0.07,1307827
0.07,1307828
0.07,1307829
0.22,1293361
0.22,1293362
0.22,1293363
0.22,1293364
